timestamp,open,high,low,close,volume
2026-08-06 20:00:00,0.00018613,0.00018613,0.00018415,0.00018415,0
2026-08-06 21:00:00,0.00018524,0.00018524,0.00018524,0.00018524,0
2026-08-06 22:00:00,0.00018650,0.00018650,0.00018582,0.00018582,0
2026-08-06 23:00:00,0.00018484,0.00018484,0.00018484,0.00018484,0
2026-08-07 00:00:00,0.00018484,0.00018484,0.00018484,0.00018484,0
2026-08-07 01:00:00,0.00018484,0.00018484,0.00018484,0.00018484,0
2026-08-07 02:00:00,0.00018484,0.00018484,0.00018484,0.00018484,0
2026-08-07 03:00:00,0.00018700,0.00018700,0.00018700,0.00018700,0
2026-08-07 04:00:00,0.00018880,0.00018998,0.00018880,0.00018998,0
2026-08-07 05:00:00,0.00018998,0.00018998,0.00018998,0.00018998,0
2026-08-07 06:00:00,0.00018713,0.00018713,0.00018713,0.00018713,0
2026-08-07 07:00:00,0.00018632,0.00018632,0.00018632,0.00018632,0
2026-08-07 08:00:00,0.00018445,0.00018445,0.00018445,0.00018445,0
2026-08-07 09:00:00,0.00018445,0.00018445,0.00018336,0.00018336,0
2026-08-07 10:00:00,0.00018494,0.00018494,0.00018494,0.00018494,0
2026-08-07 11:00:00,0.00018494,0.00018494,0.00018494,0.00018494,0
2026-08-07 12:00:00,0.00018494,0.00018494,0.00018494,0.00018494,0
2026-08-07 13:00:00,0.00018542,0.00019213,0.00018542,0.00018923,0
2026-08-07 14:00:00,0.00018882,0.00018882,0.00018882,0.00018882,0
2026-08-07 15:00:00,0.00019162,0.00019162,0.00019002,0.00019002,0
2026-08-07 16:00:00,0.00019002,0.00019002,0.00019002,0.00019002,0
2026-08-07 17:00:00,0.00019002,0.00019002,0.00019002,0.00019002,0
2026-08-07 18:00:00,0.00019033,0.00019033,0.00019033,0.00019033,0
2026-08-07 19:00:00,0.00019220,0.00019475,0.00019114,0.00019475,0
2026-08-07 20:00:00,0.00019473,0.00020059,0.00019402,0.00019528,0
2026-08-07 21:00:00,0.00019866,0.00020400,0.00019866,0.00020400,0
2026-08-07 22:00:00,0.00020700,0.00020931,0.00020448,0.00020900,0
2026-08-07 23:00:00,0.00021186,0.00021186,0.00019904,0.00019957,0
2026-08-08 00:00:00,0.00019836,0.00019975,0.00019656,0.00019875,0
2026-08-08 01:00:00,0.00020034,0.00020049,0.00019885,0.00019935,0
2026-08-08 02:00:00,0.00019945,0.00019945,0.00019766,0.00019766,0
2026-08-08 03:00:00,0.00019345,0.00019345,0.00019345,0.00019345,0
2026-08-08 04:00:00,0.00019227,0.00019227,0.00019227,0.00019227,0
2026-08-08 05:00:00,0.00019066,0.00019066,0.00018988,0.00018988,0
2026-08-08 06:00:00,0.00018988,0.00018988,0.00018988,0.00018988,0
2026-08-08 07:00:00,0.00019317,0.00019537,0.00019317,0.00019477,0
2026-08-08 08:00:00,0.00020127,0.00020393,0.00020127,0.00020194,0
2026-08-08 09:00:00,0.00020214,0.00020288,0.00019998,0.00020124,0
2026-08-08 10:00:00,0.00020246,0.00020352,0.00020162,0.00020162,0
2026-08-08 11:00:00,0.00020033,0.00020650,0.00020023,0.00020520,0
2026-08-08 12:00:00,0.00020461,0.00020461,0.00020111,0.00020111,0
2026-08-08 13:00:00,0.00020111,0.00020111,0.00020111,0.00020111,0
2026-08-08 14:00:00,0.00020111,0.00020111,0.00020111,0.00020111,0
2026-08-08 15:00:00,0.00020215,0.00020380,0.00020215,0.00020380,0
2026-08-08 16:00:00,0.00020311,0.00020566,0.00020311,0.00020440,0
2026-08-08 17:00:00,0.00020649,0.00021309,0.00020649,0.00021217,0
2026-08-08 18:00:00,0.00021347,0.00021497,0.00020891,0.00021207,0
2026-08-08 19:00:00,0.00021097,0.00021097,0.00021097,0.00021097,0
2026-08-08 20:00:00,0.00020856,0.00020856,0.00020856,0.00020856,0
2026-08-08 21:00:00,0.00021200,0.00021376,0.00021200,0.00021376,0
