strategy,direction,entry_time,exit_time,entry_price,exit_price,net_pnl
MA_Crossover(10/50),SHORT,2017-07-11 00:00:00,2017-07-12 00:00:00,1408.5999755859375,1413.5,-26.2
MA_Crossover(10/50),LONG,2017-07-12 00:00:00,2017-08-09 00:00:00,1413.5,1408.4000244140625,-27.2
MA_Crossover(10/50),SHORT,2017-08-09 00:00:00,2017-09-13 00:00:00,1408.4000244140625,1423.0999755859375,-75.2
MA_Crossover(10/50),LONG,2017-09-13 00:00:00,2018-02-08 00:00:00,1423.0999755859375,1495.5999755859375,360.8
MA_Crossover(10/50),SHORT,2018-02-08 00:00:00,2018-03-08 00:00:00,1495.5999755859375,1574.199951171875,-394.7
MA_Crossover(10/50),LONG,2018-03-08 00:00:00,2018-03-29 00:00:00,1574.199951171875,1519.800048828125,-273.7
MA_Crossover(10/50),SHORT,2018-03-29 00:00:00,2018-04-17 00:00:00,1519.800048828125,1565.5999755859375,-230.7
MA_Crossover(10/50),LONG,2018-04-17 00:00:00,2018-10-03 00:00:00,1565.5999755859375,1660.800048828125,474.3
MA_Crossover(10/50),SHORT,2018-10-03 00:00:00,2019-01-28 00:00:00,1660.800048828125,1481.199951171875,896.3
MA_Crossover(10/50),LONG,2019-01-28 00:00:00,2019-05-20 00:00:00,1481.199951171875,1536.800048828125,276.3
MA_Crossover(10/50),SHORT,2019-05-20 00:00:00,2019-06-24 00:00:00,1536.800048828125,1550.800048828125,-71.7
MA_Crossover(10/50),LONG,2019-06-24 00:00:00,2019-06-26 00:00:00,1550.800048828125,1524.800048828125,-131.7
MA_Crossover(10/50),SHORT,2019-06-26 00:00:00,2019-07-01 00:00:00,1524.800048828125,1582.9000244140625,-292.2
MA_Crossover(10/50),LONG,2019-07-01 00:00:00,2019-08-06 00:00:00,1582.9000244140625,1473.800048828125,-547.2
MA_Crossover(10/50),SHORT,2019-08-06 00:00:00,2019-09-13 00:00:00,1473.800048828125,1578.0999755859375,-523.2
MA_Crossover(10/50),LONG,2019-09-13 00:00:00,2019-10-03 00:00:00,1578.0999755859375,1477.5999755859375,-504.2
MA_Crossover(10/50),SHORT,2019-10-03 00:00:00,2019-10-22 00:00:00,1477.5999755859375,1551.5,-371.2
MA_Crossover(10/50),LONG,2019-10-22 00:00:00,2020-02-26 00:00:00,1551.5,1574.5999755859375,113.8
MA_Crossover(10/50),SHORT,2020-02-26 00:00:00,2020-05-12 00:00:00,1574.5999755859375,1314.5,1298.8
MA_Crossover(10/50),LONG,2020-05-12 00:00:00,2020-05-13 00:00:00,1314.5,1257.5,-286.7
MA_Crossover(10/50),SHORT,2020-05-13 00:00:00,2020-05-20 00:00:00,1257.5,1302.699951171875,-227.7
MA_Crossover(10/50),LONG,2020-05-20 00:00:00,2020-09-24 00:00:00,1302.699951171875,1447.5,722.3
MA_Crossover(10/50),SHORT,2020-09-24 00:00:00,2020-10-06 00:00:00,1447.5,1576.0,-644.2
MA_Crossover(10/50),LONG,2020-10-06 00:00:00,2021-05-13 00:00:00,1576.0,2126.5,2750.8
MA_Crossover(10/50),SHORT,2021-05-13 00:00:00,2021-05-28 00:00:00,2126.5,2279.199951171875,-765.2
MA_Crossover(10/50),LONG,2021-05-28 00:00:00,2021-07-14 00:00:00,2279.199951171875,2234.699951171875,-224.2
MA_Crossover(10/50),SHORT,2021-07-14 00:00:00,2021-09-01 00:00:00,2234.699951171875,2275.199951171875,-204.2
MA_Crossover(10/50),LONG,2021-09-01 00:00:00,2021-09-21 00:00:00,2275.199951171875,2172.699951171875,-514.2
MA_Crossover(10/50),SHORT,2021-09-21 00:00:00,2021-09-28 00:00:00,2172.699951171875,2277.10009765625,-523.7
MA_Crossover(10/50),LONG,2021-09-28 00:00:00,2021-09-30 00:00:00,2277.10009765625,2228.0,-247.2
MA_Crossover(10/50),SHORT,2021-09-30 00:00:00,2021-10-15 00:00:00,2228.0,2274.60009765625,-234.7
MA_Crossover(10/50),LONG,2021-10-15 00:00:00,2021-12-01 00:00:00,2274.60009765625,2213.800048828125,-305.7
MA_Crossover(10/50),SHORT,2021-12-01 00:00:00,2022-03-30 00:00:00,2213.800048828125,2128.199951171875,426.3
MA_Crossover(10/50),LONG,2022-03-30 00:00:00,2022-04-08 00:00:00,2128.199951171875,2004.0999755859373,-622.2
MA_Crossover(10/50),SHORT,2022-04-08 00:00:00,2022-07-28 00:00:00,2004.0999755859373,1848.4000244140625,776.8
