strategy,direction,entry_time,exit_time,entry_price,exit_price,net_pnl
MA_Crossover(10/50),SHORT,2016-08-11 00:00:00,2016-08-12 00:00:00,41.47999954223633,43.459999084472656,-199.52
MA_Crossover(10/50),LONG,2016-08-12 00:00:00,2016-11-07 00:00:00,43.459999084472656,44.45000076293945,97.48
MA_Crossover(10/50),SHORT,2016-11-07 00:00:00,2016-12-01 00:00:00,44.45000076293945,49.06999969482422,-463.52
MA_Crossover(10/50),LONG,2016-12-01 00:00:00,2017-03-10 00:00:00,49.06999969482422,49.61000061035156,52.48
MA_Crossover(10/50),SHORT,2017-03-10 00:00:00,2017-04-11 00:00:00,49.61000061035156,53.130001068115234,-353.52
MA_Crossover(10/50),LONG,2017-04-11 00:00:00,2017-04-25 00:00:00,53.130001068115234,49.220001220703125,-392.52
MA_Crossover(10/50),SHORT,2017-04-25 00:00:00,2017-05-25 00:00:00,49.220001220703125,51.25,-204.52
MA_Crossover(10/50),LONG,2017-05-25 00:00:00,2017-06-01 00:00:00,51.25,48.630001068115234,-263.52
MA_Crossover(10/50),SHORT,2017-06-01 00:00:00,2017-07-27 00:00:00,48.630001068115234,48.70000076293945,-8.52
MA_Crossover(10/50),LONG,2017-07-27 00:00:00,2017-08-30 00:00:00,48.70000076293945,46.310001373291016,-240.52
MA_Crossover(10/50),SHORT,2017-08-30 00:00:00,2017-09-07 00:00:00,46.310001373291016,49.13999938964844,-284.52
MA_Crossover(10/50),LONG,2017-09-07 00:00:00,2018-03-15 00:00:00,49.13999938964844,60.95000076293945,1179.48
MA_Crossover(10/50),SHORT,2018-03-15 00:00:00,2018-03-19 00:00:00,60.95000076293945,62.22999954223633,-129.52
MA_Crossover(10/50),LONG,2018-03-19 00:00:00,2018-06-06 00:00:00,62.22999954223633,65.51000213623047,326.48
MA_Crossover(10/50),SHORT,2018-06-06 00:00:00,2018-06-27 00:00:00,65.51000213623047,70.68000030517578,-518.52
MA_Crossover(10/50),LONG,2018-06-27 00:00:00,2018-08-02 00:00:00,70.68000030517578,67.86000061035156,-283.52
MA_Crossover(10/50),SHORT,2018-08-02 00:00:00,2018-08-31 00:00:00,67.86000061035156,70.05999755859375,-221.52
MA_Crossover(10/50),LONG,2018-08-31 00:00:00,2018-09-11 00:00:00,70.05999755859375,67.52999877929688,-254.52
MA_Crossover(10/50),SHORT,2018-09-11 00:00:00,2018-09-12 00:00:00,67.52999877929688,69.88999938964844,-237.52
MA_Crossover(10/50),LONG,2018-09-12 00:00:00,2018-10-23 00:00:00,69.88999938964844,69.55000305175781,-35.52
MA_Crossover(10/50),SHORT,2018-10-23 00:00:00,2019-02-04 00:00:00,69.55000305175781,55.31999969482422,1421.48
MA_Crossover(10/50),LONG,2019-02-04 00:00:00,2019-02-13 00:00:00,55.31999969482422,53.34999847412109,-198.52
MA_Crossover(10/50),SHORT,2019-02-13 00:00:00,2019-02-14 00:00:00,53.34999847412109,53.959999084472656,-62.52
MA_Crossover(10/50),LONG,2019-02-14 00:00:00,2019-05-28 00:00:00,53.959999084472656,58.93999862670898,496.48
MA_Crossover(10/50),SHORT,2019-05-28 00:00:00,2019-07-11 00:00:00,58.93999862670898,60.43999862670898,-151.52
MA_Crossover(10/50),LONG,2019-07-11 00:00:00,2019-07-19 00:00:00,60.43999862670898,55.720001220703125,-473.52
MA_Crossover(10/50),SHORT,2019-07-19 00:00:00,2019-09-11 00:00:00,55.720001220703125,57.88999938964844,-218.52
MA_Crossover(10/50),LONG,2019-09-11 00:00:00,2019-09-13 00:00:00,57.88999938964844,55.150001525878906,-275.52
MA_Crossover(10/50),SHORT,2019-09-13 00:00:00,2019-09-17 00:00:00,55.150001525878906,61.959999084472656,-682.52
MA_Crossover(10/50),LONG,2019-09-17 00:00:00,2019-10-01 00:00:00,61.959999084472656,54.27999877929688,-769.52
MA_Crossover(10/50),SHORT,2019-10-01 00:00:00,2019-11-05 00:00:00,54.27999877929688,56.560001373291016,-229.52
MA_Crossover(10/50),LONG,2019-11-05 00:00:00,2020-01-23 00:00:00,56.560001373291016,56.11000061035156,-46.52
MA_Crossover(10/50),SHORT,2020-01-23 00:00:00,2020-05-19 00:00:00,56.11000061035156,32.83000183105469,2326.48
MA_Crossover(10/50),LONG,2020-05-19 00:00:00,2020-09-10 00:00:00,32.83000183105469,37.79999923706055,495.48
MA_Crossover(10/50),SHORT,2020-09-10 00:00:00,2020-10-12 00:00:00,37.79999923706055,40.400001525878906,-261.52
MA_Crossover(10/50),LONG,2020-10-12 00:00:00,2020-10-13 00:00:00,40.400001525878906,39.52999877929688,-88.52
MA_Crossover(10/50),SHORT,2020-10-13 00:00:00,2020-10-15 00:00:00,39.52999877929688,41.130001068115234,-161.52
MA_Crossover(10/50),LONG,2020-10-15 00:00:00,2020-10-27 00:00:00,41.130001068115234,38.59000015258789,-255.52
MA_Crossover(10/50),SHORT,2020-10-27 00:00:00,2020-11-13 00:00:00,38.59000015258789,40.93999862670898,-236.52
MA_Crossover(10/50),LONG,2020-11-13 00:00:00,2021-08-10 00:00:00,40.93999862670898,66.8499984741211,2589.48
MA_Crossover(10/50),SHORT,2021-08-10 00:00:00,2021-09-14 00:00:00,66.8499984741211,70.63999938964844,-380.52
