strategy,direction,entry_time,exit_time,entry_price,exit_price,net_pnl
"RSI_Reversion(14,30/70)",LONG,2023-03-10 00:00:00,2023-03-12 00:00:00,20365.21,20475.71,105.27
"RSI_Reversion(14,30/70)",SHORT,2023-03-18 00:00:00,2023-03-19 00:00:00,27404.03,26909.32,563.48
"RSI_Reversion(14,30/70)",SHORT,2023-03-20 00:00:00,2023-03-23 00:00:00,27968.08,27248.24,854.99
"RSI_Reversion(14,30/70)",SHORT,2023-04-12 00:00:00,2023-04-13 00:00:00,30202.31,29888.8,296.75
"RSI_Reversion(14,30/70)",SHORT,2023-04-14 00:00:00,2023-04-16 00:00:00,30384.22,30296.5,14.78
"RSI_Reversion(14,30/70)",SHORT,2023-06-22 00:00:00,2023-06-23 00:00:00,30009.38,29892.84,52.61
"RSI_Reversion(14,30/70)",SHORT,2023-06-24 00:00:00,2023-06-27 00:00:00,30691.7,30274.36,421.92
"RSI_Reversion(14,30/70)",SHORT,2023-06-28 00:00:00,2023-06-29 00:00:00,30687.43,30074.0,672.26
"RSI_Reversion(14,30/70)",SHORT,2023-07-04 00:00:00,2023-07-05 00:00:00,31150.17,30771.22,378.06
"RSI_Reversion(14,30/70)",LONG,2023-08-18 00:00:00,2023-08-30 00:00:00,26624.43,27715.18,1514.93
"RSI_Reversion(14,30/70)",SHORT,2023-10-21 00:00:00,2023-11-15 00:00:00,29667.35,35544.48,-8224.71
"RSI_Reversion(14,30/70)",SHORT,2023-11-16 00:00:00,2023-11-17 00:00:00,37860.4,36164.25,1386.08
"RSI_Reversion(14,30/70)",SHORT,2023-12-04 00:00:00,2023-12-12 00:00:00,39975.88,41244.6,-1169.23
"RSI_Reversion(14,30/70)",SHORT,2024-02-10 00:00:00,2024-02-23 00:00:00,47132.09,51294.52,-2995.23
"RSI_Reversion(14,30/70)",SHORT,2024-02-27 00:00:00,2024-03-06 00:00:00,54478.4,63714.66,-5158.36
"RSI_Reversion(14,30/70)",SHORT,2024-03-07 00:00:00,2024-03-16 00:00:00,66076.14,69502.89,-1349.12
"RSI_Reversion(14,30/70)",LONG,2024-06-25 00:00:00,2024-06-26 00:00:00,60300.01,61803.1,524.93
"RSI_Reversion(14,30/70)",LONG,2024-07-05 00:00:00,2024-07-07 00:00:00,57058.59,58240.5,435.85
"RSI_Reversion(14,30/70)",LONG,2024-08-06 00:00:00,2024-08-07 00:00:00,54035.23,56019.03,833.67
"RSI_Reversion(14,30/70)",SHORT,2024-10-21 00:00:00,2024-10-22 00:00:00,69035.24,67383.15,541.53
"RSI_Reversion(14,30/70)",SHORT,2024-10-30 00:00:00,2024-11-01 00:00:00,72739.35,70295.32,802.68
"RSI_Reversion(14,30/70)",SHORT,2024-11-07 00:00:00,2024-11-26 00:00:00,75576.0,92983.76,-6195.87
"RSI_Reversion(14,30/70)",SHORT,2024-12-18 00:00:00,2024-12-19 00:00:00,106129.02,100198.05,1089.5
"RSI_Reversion(14,30/70)",LONG,2025-02-26 00:00:00,2025-03-02 00:00:00,88698.82,86044.78,-695.34
"RSI_Reversion(14,30/70)",SHORT,2025-05-03 00:00:00,2025-05-04 00:00:00,96880.94,95854.02,168.55
"RSI_Reversion(14,30/70)",SHORT,2025-05-09 00:00:00,2025-05-13 00:00:00,103265.95,102786.08,45.08
"RSI_Reversion(14,30/70)",SHORT,2025-05-14 00:00:00,2025-05-15 00:00:00,104116.56,103510.02,69.95
"RSI_Reversion(14,30/70)",SHORT,2025-05-19 00:00:00,2025-05-20 00:00:00,106452.78,105592.0,117.85
"RSI_Reversion(14,30/70)",SHORT,2025-05-21 00:00:00,2025-05-24 00:00:00,106851.98,107318.88,-145.6
"RSI_Reversion(14,30/70)",SHORT,2025-07-11 00:00:00,2025-07-16 00:00:00,116013.97,117768.0,-370.96
"RSI_Reversion(14,30/70)",SHORT,2025-07-18 00:00:00,2025-07-19 00:00:00,119185.61,117947.63,163.22
"RSI_Reversion(14,30/70)",SHORT,2025-10-06 00:00:00,2025-10-08 00:00:00,123491.73,121341.95,310.9
"RSI_Reversion(14,30/70)",LONG,2025-11-18 00:00:00,2025-11-19 00:00:00,92212.47,92960.83,118.47
"RSI_Reversion(14,30/70)",LONG,2025-11-20 00:00:00,2025-11-25 00:00:00,91558.01,88290.01,-810.79
"RSI_Reversion(14,30/70)",LONG,2026-02-01 00:00:00,2026-02-07 00:00:00,78737.99,70576.07,-2167.54
